target;ids;date;user;text
4;1,32653E+18;11/11/2020 14:24;TomasMdina;RT antetodoco ParquesNacionales60AnosColombia cuenta con 42 parques naturales estos son reflejo de nuestra diversidad Segn MinAmbie
4;1,32653E+18;11/11/2020 14:23;TomasMdina;RT antetodoco Mientras no tengamos herramientas efectivas contra el narcotrfico y no aumentemos el pie de fuerza de nuestras FFAA las m
4;1,32653E+18;11/11/2020 14:23;Ingenieros_EJC;RT YoSoyDanteEJC Nuestro compromiso con Colombia no se detieneCada instante fortalecemos nuestras capacidades profesionales para seg
4;1,32653E+18;11/11/2020 14:22;Josue_5to;Cuando decid escuchar a las personas correctas mis resultados cambiaron emprendedor Millonarios Colombia
4;1,32653E+18;11/11/2020 14:22;dac_62;RT FdoQuijano ATENCIN BajoCaucaBajoFuego Antioquia ParamafiososAvanzan AGC LosCaparros Colombia En la madrugada
4;1,32653E+18;11/11/2020 14:22;23ALZAT;RT FdoQuijano NosEstnMatando BuenViaje JosuDavid Colombia La tierra llora su partida Acompaemos el sentimiento de dolor de
4;1,32653E+18;11/11/2020 14:22;vegconomist_ES;Liveti El Veganismo en Colombia Ha Crecido de Forma Significativa en los ltimos 10 Aos Siendo el 2020 un Momen
4;1,32653E+18;11/11/2020 14:21;ScarlettMaldo19;RT patriaessolida1 Colombia Bolivia Y Chile Tiempos Gestantes De Octubre Latinoamericano11Nov MximaProtecci
4;1,32653E+18;11/11/2020 14:20;dialgoro274;RT zonainversion Interesante anlisis de Daviviendacorredores sobre los posibles dividendos para 2021 en algunas de las acciones listad
4;1,32653E+18;11/11/2020 14:19;richardmollina;RT FdoQuijano ATENCIN BajoCaucaBajoFuego Antioquia ParamafiososAvanzan AGC LosCaparros Colombia En la madrugada
4;1,32653E+18;11/11/2020 14:18;albertocorreae2;RT ISAZULETA Masacres en la ciudad jvenes Masacres en el campo jvenes Demasiadas coincidencias EstadoLo que ocurre en Colombi
4;1,32653E+18;11/11/2020 14:18;RedMasNoticias;Video Autoridades de Antioquia ofrecen recompensa por responsables de triple homicidio en Tmesis Informa
4;1,32653E+18;11/11/2020 14:17;lavibrante;Nueve jvenes murieron incinerados en estacin de Polica de Soacha Cundinamarca Noticias lavibrante AEstahora
4;1,32653E+18;11/11/2020 14:17;KrocInstitute;EnVivo El Padre Luis Fernando Munera Congote SJ Decano de la Facultad de Ciencias Polticas UniJaveriana part
4;1,32653E+18;11/11/2020 14:17;m_oscare;RT malugove Colombia SOS Acompaemos y ayudemos a esta valiente mujer ISAZULETA en sus denuncias Empresa Privada paramilitarismo a
4;1,32653E+18;11/11/2020 14:16;FernandSalgado;RT SONIAVEGANA Aqu les dejo mi canal de DOCUMENTALES espero que disfruten de todos los documentales documentales Espana Mexico Sig
4;1,32653E+18;11/11/2020 14:16;AngelaMarSv;RT SONIAVEGANA Aqu les dejo mi canal de DOCUMENTALES espero que disfruten de todos los documentales documentales Espana Mexico Sig
4;1,32653E+18;11/11/2020 14:16;Pittilin;RT Contravia Colombia Mientras cada da ms periodistas salen de los grandes medios capturados por grandes intereses econmicos las v
4;1,32653E+18;11/11/2020 14:15;SONIA_VEGANA;Aqu les dejo mi canal de DOCUMENTALES espero que disfruten de todos los documentales documentales Espana
4;1,32653E+18;11/11/2020 14:14;oscarabeja;Fcil que las Farc y el Nobelbrecht JuanManSantos les monten un medio de comunicacin para mamertos as como Per
4;1,32653E+18;11/11/2020 14:13;SofiaGamezOR;RT antetodoco Mientras no tengamos herramientas efectivas contra el narcotrfico y no aumentemos el pie de fuerza de nuestras FFAA las m
4;1,32653E+18;11/11/2020 14:13;felixeduardoram;RT Contravia Colombia Mientras cada da ms periodistas salen de los grandes medios capturados por grandes intereses econmicos las v
4;1,32653E+18;11/11/2020 14:12;Papergirl11;RT MovimientoxlPaz Mujeres indgenas aw y estrategias comunitarias para una vida libre de violencias de gnero en Colombia 12 de no
4;1,32653E+18;11/11/2020 14:10;ArriojaAlberto;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:09;lachivaalerta;Alerta La Chiva AntioquiaRECOMPENSA DE 10 MILLONES POR RESPONSABLES DE HOMICIDIOS EN TMESISHomicio Tmesis
4;1,32653E+18;11/11/2020 14:09;lupita_0518;RT Contravia Colombia Hoy el pas recuerda una vez ms al gran JAIME GARZN y su equipo de humor poltico
4;1,32653E+18;11/11/2020 14:09;LeonFredyM;RT Observacom Colombia OBSERVACOM acompa el debate sobre proyecto de Ley para establecer mnimo vital de Internet UNALOficial Piza
4;1,32653E+18;11/11/2020 14:09;Gava32157961;RT Contravia Colombia Mientras algunos medios se hacen pedazos en manos de intereses econmicos otros surgen de la mano de valientes vc
4;1,32653E+18;11/11/2020 14:08;UninosEAFIT;Alguna vez hiciste un pacto con tu familia amigos o enemigos Cmo lo sellaste En este especial
4;1,32653E+18;11/11/2020 14:05;insomoda;Un buen modista debe ser arquitecto para los patrones escultor para la forma pintor para los dibujos msico par
4;1,32653E+18;11/11/2020 14:05;PBI_EE;RT IAPColombia Durante 2020 se han producido ms de 445 feminicidios en Colombia Participa en el concurso de poesa de IAP De
4;1,32653E+18;11/11/2020 14:04;PaulaCastilla3;RT PaisajeCol Nevado del Tolima en el Parque Nacional Natural Los NevadosFoto conthcristhian en InstagramColombia
4;1,32653E+18;11/11/2020 14:04;ramirez_toyo;A los despidos a la depuracin al desenquistamiento de los Enmermelados a la limpieza tica que realiz el grupo
4;1,32653E+18;11/11/2020 14:02;UTCarlo;RT ChalecosAmarill En Colombia asesinato masivo de nueve jvenesEl 409 Soacha vivi una escena dantesca en la estacin de Polic
4;1,32653E+18;11/11/2020 14:02;FdoQuijano;RT FdoQuijano ATENCIN BajoCaucaBajoFuego Antioquia ParamafiososAvanzan AGC LosCaparros Colombia En la madrugada
